id,candidate_id,job_id,prospect,status,current_stage_id,source_id,credited_to_id,recruiter_id,coordinator_id,rejection_reason_id,job_post_id,location_address,applied_at,rejected_at,hired_at,last_activity_at,created_at,updated_at
827,100827,288,False,active,414,7,1,1,6,,,"Fort Wayne, IN",2025-11-08T00:00:00Z,,,2025-12-04T00:00:00Z,2025-11-06T11:00:00Z,2025-12-15T00:00:00Z
828,100828,303,False,rejected,4,33,1,1,2,7.0,,"Ann Arbor, MI",2025-08-04T00:00:00Z,2025-09-27T00:00:00Z,,2025-10-16T00:00:00Z,2025-08-02T20:00:00Z,2025-10-16T00:00:00Z
829,100829,273,False,rejected,794,1,5,5,2,8.0,,"Rockford, IL",2025-05-14T00:00:00Z,2025-06-01T00:00:00Z,,2025-06-18T00:00:00Z,2025-05-12T23:00:00Z,2025-07-11T00:00:00Z
830,100830,109,False,active,50,15,5,5,2,,,"Grand Rapids, MI",2024-06-20T00:00:00Z,,,2024-08-26T00:00:00Z,2024-06-19T21:00:00Z,2024-09-10T00:00:00Z
831,100831,197,False,active,601,10,7,7,10,,,"Fort Wayne, IN",2024-08-24T00:00:00Z,,,2024-11-15T00:00:00Z,2024-08-22T06:00:00Z,2024-11-22T00:00:00Z
832,100832,32,False,rejected,1291,15,1,1,6,2.0,,"Rockford, IL",2025-11-27T00:00:00Z,2025-12-07T00:00:00Z,,2026-03-12T00:00:00Z,2025-11-26T12:00:00Z,2026-03-24T00:00:00Z
833,100833,146,False,active,841,26,1,1,2,,,"Grand Rapids, MI",2025-04-11T00:00:00Z,,,2025-07-27T00:00:00Z,2025-04-10T07:00:00Z,2025-08-23T00:00:00Z
834,100834,151,False,rejected,541,3,1,1,6,1.0,,"Chicago, IL",2025-09-29T00:00:00Z,2025-11-18T00:00:00Z,,2025-10-24T00:00:00Z,2025-09-28T22:00:00Z,2025-11-18T00:00:00Z
835,100835,153,False,active,1483,3,5,5,6,,,"Milwaukee, WI",2024-06-16T00:00:00Z,,,2024-07-30T00:00:00Z,2024-06-14T05:00:00Z,2024-08-25T00:00:00Z
836,100836,182,False,active,1553,7,9,9,10,,,"Fort Wayne, IN",2024-06-15T00:00:00Z,,,2024-10-06T00:00:00Z,2024-06-14T15:00:00Z,2024-10-30T00:00:00Z
837,100837,147,False,rejected,1279,33,1,1,2,4.0,,"Rockford, IL",2025-11-21T00:00:00Z,2025-12-06T00:00:00Z,,2026-01-25T00:00:00Z,2025-11-19T18:00:00Z,2026-02-23T00:00:00Z
838,100838,154,False,active,897,22,7,7,10,,,"Chicago, IL",2024-07-24T00:00:00Z,,,2024-08-30T00:00:00Z,2024-07-23T15:00:00Z,2024-09-20T00:00:00Z
839,100839,143,False,active,16,28,5,5,2,,,"Indianapolis, IN",2024-09-02T00:00:00Z,,,2024-10-08T00:00:00Z,2024-08-31T07:00:00Z,2024-10-26T00:00:00Z
840,100840,28,False,active,106,25,5,5,2,,,"Chicago, IL",2024-01-06T00:00:00Z,,,2024-01-08T00:00:00Z,2024-01-05T03:00:00Z,2024-02-04T00:00:00Z
841,100841,269,False,hired,1370,2,1,1,6,,,"South Bend, IN",2025-10-13T00:00:00Z,,2025-11-16T00:00:00Z,2025-11-29T00:00:00Z,2025-10-12T08:00:00Z,2025-12-21T00:00:00Z
842,100842,294,False,active,335,27,7,7,10,,,"Madison, WI",2025-11-20T00:00:00Z,,,2025-12-05T00:00:00Z,2025-11-18T06:00:00Z,2025-12-24T00:00:00Z
843,100843,38,False,rejected,1348,6,9,9,10,7.0,,"Peoria, IL",2024-08-10T00:00:00Z,2024-09-02T00:00:00Z,,2024-11-11T00:00:00Z,2024-08-08T11:00:00Z,2024-12-08T00:00:00Z
844,100844,19,False,active,562,12,7,7,6,,,"Green Bay, WI",2024-09-18T00:00:00Z,,,2024-11-17T00:00:00Z,2024-09-16T13:00:00Z,2024-12-01T00:00:00Z
845,100845,146,False,rejected,73,30,7,7,2,8.0,,"South Bend, IN",2024-08-09T00:00:00Z,2024-10-01T00:00:00Z,,2024-11-11T00:00:00Z,2024-08-07T20:00:00Z,2024-11-15T00:00:00Z
846,100846,315,False,rejected,1346,33,1,1,10,8.0,,"Chicago, IL",2024-09-25T00:00:00Z,2024-10-18T00:00:00Z,,2024-12-31T00:00:00Z,2024-09-23T02:00:00Z,2025-01-03T00:00:00Z
847,100847,166,False,active,711,28,9,9,6,,,"Madison, WI",2024-07-24T00:00:00Z,,,2024-09-14T00:00:00Z,2024-07-22T02:00:00Z,2024-09-18T00:00:00Z
848,100848,130,False,active,721,19,5,5,10,,,"Peoria, IL",2024-11-02T00:00:00Z,,,2024-12-10T00:00:00Z,2024-10-31T13:00:00Z,2024-12-23T00:00:00Z
849,100849,57,False,rejected,772,16,7,7,2,1.0,,"Indianapolis, IN",2024-03-06T00:00:00Z,2024-03-21T00:00:00Z,,2024-06-02T00:00:00Z,2024-03-05T05:00:00Z,2024-06-23T00:00:00Z
850,100850,178,False,rejected,227,29,9,9,10,6.0,,"Peoria, IL",2024-04-05T00:00:00Z,2024-05-09T00:00:00Z,,2024-05-17T00:00:00Z,2024-04-03T04:00:00Z,2024-06-14T00:00:00Z
851,100851,66,False,hired,568,3,7,7,10,,,"Green Bay, WI",2024-08-25T00:00:00Z,,2024-10-17T00:00:00Z,2024-10-08T00:00:00Z,2024-08-24T03:00:00Z,2024-10-18T00:00:00Z
852,100852,276,False,rejected,1568,23,9,9,2,4.0,,"Indianapolis, IN",2024-05-24T00:00:00Z,2024-07-13T00:00:00Z,,2024-06-22T00:00:00Z,2024-05-23T17:00:00Z,2024-07-03T00:00:00Z
853,100853,158,False,active,699,29,9,9,10,,,"Fort Wayne, IN",2025-07-05T00:00:00Z,,,2025-08-12T00:00:00Z,2025-07-03T10:00:00Z,2025-08-29T00:00:00Z
854,100854,174,False,rejected,1214,25,5,5,2,3.0,,"Rockford, IL",2025-08-12T00:00:00Z,2025-08-31T00:00:00Z,,2025-11-22T00:00:00Z,2025-08-10T14:00:00Z,2025-12-16T00:00:00Z
855,100855,173,False,rejected,1257,32,1,1,10,2.0,,"Rockford, IL",2024-04-11T00:00:00Z,2024-04-27T00:00:00Z,,2024-05-31T00:00:00Z,2024-04-09T01:00:00Z,2024-06-23T00:00:00Z
856,100856,295,False,rejected,66,3,1,1,6,8.0,,"Fort Wayne, IN",2025-06-03T00:00:00Z,2025-06-19T00:00:00Z,,2025-06-26T00:00:00Z,2025-06-02T11:00:00Z,2025-06-29T00:00:00Z
857,100857,22,False,hired,149,7,5,5,6,,,"South Bend, IN",2024-07-31T00:00:00Z,,2024-08-18T00:00:00Z,2024-11-28T00:00:00Z,2024-07-29T16:00:00Z,2024-12-02T00:00:00Z
858,100858,142,False,active,568,24,7,7,2,,,"Detroit, MI",2025-07-07T00:00:00Z,,,2025-10-30T00:00:00Z,2025-07-06T06:00:00Z,2025-11-13T00:00:00Z
859,100859,229,False,rejected,612,6,9,9,10,2.0,,"Madison, WI",2025-09-22T00:00:00Z,2025-10-23T00:00:00Z,,2025-12-16T00:00:00Z,2025-09-20T16:00:00Z,2026-01-15T00:00:00Z
860,100860,68,False,active,266,28,9,9,6,,,"Peoria, IL",2024-10-30T00:00:00Z,,,2024-11-11T00:00:00Z,2024-10-28T10:00:00Z,2024-11-12T00:00:00Z
861,100861,16,False,rejected,601,2,5,5,6,3.0,,"Rockford, IL",2025-02-02T00:00:00Z,2025-02-18T00:00:00Z,,2025-04-30T00:00:00Z,2025-01-31T07:00:00Z,2025-05-26T00:00:00Z
862,100862,144,False,active,50,27,1,1,6,,,"Fort Wayne, IN",2025-08-21T00:00:00Z,,,2025-10-10T00:00:00Z,2025-08-19T14:00:00Z,2025-10-19T00:00:00Z
863,100863,84,False,rejected,1007,19,7,7,6,1.0,,"Rockford, IL",2025-03-06T00:00:00Z,2025-04-16T00:00:00Z,,2025-05-18T00:00:00Z,2025-03-04T19:00:00Z,2025-06-12T00:00:00Z
864,100864,241,False,active,264,6,9,9,6,,,"Indianapolis, IN",2025-12-26T00:00:00Z,,,2026-03-10T00:00:00Z,2025-12-24T08:00:00Z,2026-03-13T00:00:00Z
865,100865,224,False,active,376,15,1,1,2,,,"Madison, WI",2025-05-11T00:00:00Z,,,2025-05-29T00:00:00Z,2025-05-09T11:00:00Z,2025-06-04T00:00:00Z
866,100866,115,False,active,1216,10,5,5,10,,,"Ann Arbor, MI",2025-12-29T00:00:00Z,,,2026-04-20T00:00:00Z,2025-12-28T02:00:00Z,2026-05-20T00:00:00Z
867,100867,8,False,rejected,721,6,9,9,10,1.0,,"South Bend, IN",2025-06-28T00:00:00Z,2025-08-17T00:00:00Z,,2025-08-24T00:00:00Z,2025-06-27T15:00:00Z,2025-09-17T00:00:00Z
868,100868,39,False,active,102,8,5,5,10,,,"Detroit, MI",2025-10-04T00:00:00Z,,,2025-10-05T00:00:00Z,2025-10-02T11:00:00Z,2025-10-11T00:00:00Z
869,100869,208,False,rejected,298,11,9,9,6,5.0,,"Green Bay, WI",2024-03-08T00:00:00Z,2024-05-07T00:00:00Z,,2024-06-28T00:00:00Z,2024-03-06T02:00:00Z,2024-07-23T00:00:00Z
870,100870,131,False,rejected,721,32,9,9,6,3.0,,"Rockford, IL",2024-05-01T00:00:00Z,2024-06-08T00:00:00Z,,2024-08-22T00:00:00Z,2024-04-29T01:00:00Z,2024-09-12T00:00:00Z
871,100871,73,False,active,150,10,1,1,10,,,"Ann Arbor, MI",2024-09-02T00:00:00Z,,,2024-11-06T00:00:00Z,2024-09-01T05:00:00Z,2024-12-04T00:00:00Z
872,100872,127,False,active,647,17,7,7,6,,,"Fort Wayne, IN",2024-04-19T00:00:00Z,,,2024-06-26T00:00:00Z,2024-04-17T08:00:00Z,2024-07-21T00:00:00Z
873,100873,20,False,hired,72,17,7,7,10,,,"Indianapolis, IN",2025-12-07T00:00:00Z,,2026-02-20T00:00:00Z,2026-03-11T00:00:00Z,2025-12-06T14:00:00Z,2026-03-19T00:00:00Z
874,100874,241,False,rejected,414,15,1,1,10,3.0,,"Milwaukee, WI",2025-02-26T00:00:00Z,2025-04-14T00:00:00Z,,2025-04-17T00:00:00Z,2025-02-24T00:00:00Z,2025-05-05T00:00:00Z
875,100875,59,False,rejected,1007,31,1,1,2,3.0,,"Milwaukee, WI",2024-12-08T00:00:00Z,2025-01-10T00:00:00Z,,2025-02-20T00:00:00Z,2024-12-07T05:00:00Z,2025-03-01T00:00:00Z
876,100876,61,False,hired,266,1,7,7,10,,,"Fort Wayne, IN",2024-01-28T00:00:00Z,,2024-04-04T00:00:00Z,2024-02-12T00:00:00Z,2024-01-26T12:00:00Z,2024-02-25T00:00:00Z
877,100877,52,False,active,590,4,5,5,6,,,"Madison, WI",2025-06-25T00:00:00Z,,,2025-07-21T00:00:00Z,2025-06-23T22:00:00Z,2025-07-28T00:00:00Z
878,100878,172,False,rejected,733,5,1,1,6,5.0,,"Ann Arbor, MI",2024-12-31T00:00:00Z,2025-01-24T00:00:00Z,,2025-01-13T00:00:00Z,2024-12-29T13:00:00Z,2025-02-12T00:00:00Z
879,100879,223,False,active,1552,17,7,7,10,,,"Milwaukee, WI",2025-06-06T00:00:00Z,,,2025-07-08T00:00:00Z,2025-06-04T01:00:00Z,2025-07-11T00:00:00Z
880,100880,210,False,active,97,8,5,5,2,,,"Green Bay, WI",2024-03-03T00:00:00Z,,,2024-05-25T00:00:00Z,2024-03-02T22:00:00Z,2024-06-12T00:00:00Z
881,100881,303,False,rejected,912,19,1,1,10,7.0,,"Fort Wayne, IN",2024-11-19T00:00:00Z,2024-12-22T00:00:00Z,,2024-12-11T00:00:00Z,2024-11-18T09:00:00Z,2024-12-30T00:00:00Z
882,100882,169,False,active,611,3,1,1,6,,,"Fort Wayne, IN",2024-02-02T00:00:00Z,,,2024-02-29T00:00:00Z,2024-01-31T08:00:00Z,2024-03-21T00:00:00Z
883,100883,299,False,rejected,841,8,7,7,2,6.0,,"Detroit, MI",2025-05-23T00:00:00Z,2025-06-23T00:00:00Z,,2025-06-23T00:00:00Z,2025-05-21T04:00:00Z,2025-06-30T00:00:00Z
884,100884,8,False,rejected,651,4,1,1,2,8.0,,"Chicago, IL",2024-12-10T00:00:00Z,2024-12-22T00:00:00Z,,2024-12-22T00:00:00Z,2024-12-09T05:00:00Z,2025-01-18T00:00:00Z
885,100885,319,False,rejected,1087,9,1,1,6,1.0,,"Detroit, MI",2024-09-12T00:00:00Z,2024-10-25T00:00:00Z,,2024-11-02T00:00:00Z,2024-09-10T13:00:00Z,2024-11-03T00:00:00Z
886,100886,221,False,rejected,1447,17,1,1,6,8.0,,"South Bend, IN",2024-07-12T00:00:00Z,2024-08-04T00:00:00Z,,2024-07-22T00:00:00Z,2024-07-10T08:00:00Z,2024-08-18T00:00:00Z
887,100887,63,False,rejected,647,17,9,9,10,7.0,,"Milwaukee, WI",2024-05-14T00:00:00Z,2024-06-03T00:00:00Z,,2024-06-30T00:00:00Z,2024-05-12T17:00:00Z,2024-07-05T00:00:00Z
888,100888,204,False,rejected,1283,33,1,1,2,1.0,,"Grand Rapids, MI",2024-03-20T00:00:00Z,2024-05-16T00:00:00Z,,2024-07-05T00:00:00Z,2024-03-18T14:00:00Z,2024-07-25T00:00:00Z
889,100889,244,False,active,1522,8,5,5,2,,,"Fort Wayne, IN",2025-04-24T00:00:00Z,,,2025-05-05T00:00:00Z,2025-04-23T04:00:00Z,2025-05-23T00:00:00Z
890,100890,302,False,rejected,598,18,1,1,6,8.0,,"Detroit, MI",2025-04-13T00:00:00Z,2025-06-05T00:00:00Z,,2025-08-04T00:00:00Z,2025-04-12T08:00:00Z,2025-09-03T00:00:00Z
891,100891,26,False,active,326,23,7,7,6,,,"Chicago, IL",2024-02-08T00:00:00Z,,,2024-04-06T00:00:00Z,2024-02-07T22:00:00Z,2024-04-21T00:00:00Z
892,100892,10,False,hired,315,26,9,9,10,,,"Milwaukee, WI",2024-03-04T00:00:00Z,,2024-04-12T00:00:00Z,2024-05-04T00:00:00Z,2024-03-02T06:00:00Z,2024-05-17T00:00:00Z
893,100893,9,False,rejected,794,15,1,1,2,5.0,,"Green Bay, WI",2024-04-23T00:00:00Z,2024-05-11T00:00:00Z,,2024-07-01T00:00:00Z,2024-04-21T18:00:00Z,2024-07-12T00:00:00Z
894,100894,282,False,rejected,1246,3,1,1,2,7.0,,"Ann Arbor, MI",2025-09-12T00:00:00Z,2025-10-14T00:00:00Z,,2025-11-21T00:00:00Z,2025-09-10T12:00:00Z,2025-12-05T00:00:00Z
895,100895,294,False,hired,1206,29,1,1,6,,,"Peoria, IL",2024-01-10T00:00:00Z,,2024-01-31T00:00:00Z,2024-01-26T00:00:00Z,2024-01-09T20:00:00Z,2024-02-10T00:00:00Z
896,100896,179,False,active,920,32,1,1,6,,,"Grand Rapids, MI",2024-12-20T00:00:00Z,,,2025-01-08T00:00:00Z,2024-12-19T14:00:00Z,2025-01-26T00:00:00Z
897,100897,8,False,hired,604,18,7,7,6,,,"Green Bay, WI",2024-11-07T00:00:00Z,,2024-12-26T00:00:00Z,2025-02-04T00:00:00Z,2024-11-05T10:00:00Z,2025-02-14T00:00:00Z
898,100898,170,False,hired,341,27,9,9,6,,,"Madison, WI",2025-09-18T00:00:00Z,,2025-11-09T00:00:00Z,2025-12-27T00:00:00Z,2025-09-16T04:00:00Z,2026-01-02T00:00:00Z
899,100899,73,False,active,143,21,1,1,10,,,"Chicago, IL",2024-07-11T00:00:00Z,,,2024-09-17T00:00:00Z,2024-07-10T23:00:00Z,2024-09-20T00:00:00Z
900,100900,189,False,active,287,22,5,5,10,,,"Milwaukee, WI",2024-08-13T00:00:00Z,,,2024-09-25T00:00:00Z,2024-08-12T04:00:00Z,2024-10-03T00:00:00Z
901,100901,191,False,hired,342,22,1,1,10,,,"Rockford, IL",2024-04-30T00:00:00Z,,2024-06-29T00:00:00Z,2024-05-13T00:00:00Z,2024-04-29T16:00:00Z,2024-05-23T00:00:00Z
902,100902,197,False,rejected,78,27,5,5,2,5.0,,"Detroit, MI",2024-10-23T00:00:00Z,2024-11-01T00:00:00Z,,2025-01-26T00:00:00Z,2024-10-22T03:00:00Z,2025-02-20T00:00:00Z
903,100903,206,False,active,787,15,1,1,6,,,"Madison, WI",2024-04-16T00:00:00Z,,,2024-07-29T00:00:00Z,2024-04-14T19:00:00Z,2024-08-11T00:00:00Z
904,100904,295,False,rejected,1016,9,1,1,2,5.0,,"Fort Wayne, IN",2025-10-05T00:00:00Z,2025-10-30T00:00:00Z,,2025-12-14T00:00:00Z,2025-10-03T02:00:00Z,2025-12-21T00:00:00Z
905,100905,28,False,active,370,28,1,1,2,,,"Rockford, IL",2025-07-31T00:00:00Z,,,2025-08-14T00:00:00Z,2025-07-29T12:00:00Z,2025-08-24T00:00:00Z
906,100906,255,False,active,285,18,9,9,2,,,"Milwaukee, WI",2024-01-01T00:00:00Z,,,2024-02-15T00:00:00Z,2023-12-31T12:00:00Z,2024-02-15T00:00:00Z
907,100907,64,False,active,17,18,5,5,10,,,"South Bend, IN",2025-05-30T00:00:00Z,,,2025-06-23T00:00:00Z,2025-05-29T04:00:00Z,2025-07-06T00:00:00Z
908,100908,68,False,rejected,1390,25,9,9,6,7.0,,"Indianapolis, IN",2024-11-18T00:00:00Z,2024-12-14T00:00:00Z,,2025-03-09T00:00:00Z,2024-11-17T10:00:00Z,2025-04-03T00:00:00Z
909,100909,115,False,rejected,1261,29,7,7,2,4.0,,"Chicago, IL",2025-11-23T00:00:00Z,2025-12-15T00:00:00Z,,2026-01-11T00:00:00Z,2025-11-21T00:00:00Z,2026-01-20T00:00:00Z
910,100910,245,False,rejected,1250,15,7,7,2,2.0,,"Grand Rapids, MI",2025-07-04T00:00:00Z,2025-07-27T00:00:00Z,,2025-09-30T00:00:00Z,2025-07-03T10:00:00Z,2025-10-23T00:00:00Z
911,100911,184,False,converted,162,7,9,9,6,,,"Detroit, MI",2024-11-18T00:00:00Z,,,2024-12-13T00:00:00Z,2024-11-17T06:00:00Z,2025-01-06T00:00:00Z
912,100912,23,False,rejected,906,8,9,9,6,7.0,,"Green Bay, WI",2024-12-01T00:00:00Z,2024-12-29T00:00:00Z,,2025-03-30T00:00:00Z,2024-11-29T08:00:00Z,2025-04-25T00:00:00Z
913,100913,52,False,converted,690,33,7,7,6,,,"Peoria, IL",2025-10-25T00:00:00Z,,,2026-02-12T00:00:00Z,2025-10-24T11:00:00Z,2026-02-20T00:00:00Z
914,100914,1,False,active,267,11,9,9,2,,,"Milwaukee, WI",2025-12-13T00:00:00Z,,,2026-03-07T00:00:00Z,2025-12-12T10:00:00Z,2026-03-22T00:00:00Z
915,100915,214,False,active,737,5,5,5,2,,,"Milwaukee, WI",2025-12-19T00:00:00Z,,,2026-03-05T00:00:00Z,2025-12-17T06:00:00Z,2026-03-27T00:00:00Z
916,100916,15,False,hired,166,1,9,9,2,,,"Green Bay, WI",2024-06-21T00:00:00Z,,2024-07-11T00:00:00Z,2024-09-19T00:00:00Z,2024-06-19T22:00:00Z,2024-10-17T00:00:00Z
917,100917,97,False,active,181,6,7,7,10,,,"Milwaukee, WI",2024-06-09T00:00:00Z,,,2024-06-23T00:00:00Z,2024-06-07T02:00:00Z,2024-06-29T00:00:00Z
918,100918,239,False,rejected,1191,8,9,9,6,3.0,,"Detroit, MI",2025-11-02T00:00:00Z,2025-12-24T00:00:00Z,,2026-01-30T00:00:00Z,2025-11-01T06:00:00Z,2026-01-31T00:00:00Z
919,100919,115,False,active,1096,33,9,9,2,,,"Milwaukee, WI",2025-11-11T00:00:00Z,,,2026-02-24T00:00:00Z,2025-11-09T05:00:00Z,2026-03-08T00:00:00Z
920,100920,277,False,rejected,1494,23,7,7,2,6.0,,"Madison, WI",2025-12-14T00:00:00Z,2025-12-27T00:00:00Z,,2026-01-26T00:00:00Z,2025-12-12T11:00:00Z,2026-02-24T00:00:00Z
921,100921,225,False,rejected,1134,31,7,7,2,5.0,,"Detroit, MI",2024-10-18T00:00:00Z,2024-12-16T00:00:00Z,,2024-12-28T00:00:00Z,2024-10-17T11:00:00Z,2025-01-18T00:00:00Z
922,100922,132,False,rejected,1111,11,7,7,6,5.0,,"Indianapolis, IN",2024-09-07T00:00:00Z,2024-09-09T00:00:00Z,,2024-12-16T00:00:00Z,2024-09-05T22:00:00Z,2024-12-29T00:00:00Z
923,100923,124,False,rejected,308,16,7,7,10,4.0,,"Madison, WI",2024-01-14T00:00:00Z,2024-03-01T00:00:00Z,,2024-05-10T00:00:00Z,2024-01-13T17:00:00Z,2024-05-20T00:00:00Z
924,100924,255,False,active,444,7,5,5,6,,,"Detroit, MI",2024-12-21T00:00:00Z,,,2025-02-02T00:00:00Z,2024-12-20T00:00:00Z,2025-02-24T00:00:00Z
925,100925,235,False,rejected,383,21,5,5,2,8.0,,"Ann Arbor, MI",2025-08-25T00:00:00Z,2025-09-07T00:00:00Z,,2025-11-10T00:00:00Z,2025-08-23T09:00:00Z,2025-12-08T00:00:00Z
926,100926,152,False,rejected,506,29,5,5,10,4.0,,"Detroit, MI",2025-08-24T00:00:00Z,2025-10-03T00:00:00Z,,2025-10-08T00:00:00Z,2025-08-23T03:00:00Z,2025-11-06T00:00:00Z
927,100927,255,False,active,1345,20,7,7,2,,,"Madison, WI",2025-05-16T00:00:00Z,,,2025-06-28T00:00:00Z,2025-05-15T00:00:00Z,2025-06-30T00:00:00Z
928,100928,160,False,rejected,201,3,1,1,6,1.0,,"Green Bay, WI",2025-10-18T00:00:00Z,2025-11-06T00:00:00Z,,2025-12-12T00:00:00Z,2025-10-17T20:00:00Z,2025-12-27T00:00:00Z
929,100929,251,False,rejected,264,12,1,1,2,3.0,,"South Bend, IN",2025-05-29T00:00:00Z,2025-06-25T00:00:00Z,,2025-08-05T00:00:00Z,2025-05-27T11:00:00Z,2025-08-15T00:00:00Z
930,100930,102,False,rejected,1464,27,7,7,6,1.0,,"Grand Rapids, MI",2024-09-14T00:00:00Z,2024-10-25T00:00:00Z,,2024-11-12T00:00:00Z,2024-09-12T03:00:00Z,2024-12-08T00:00:00Z
931,100931,259,False,active,845,29,7,7,2,,,"Madison, WI",2025-09-19T00:00:00Z,,,2025-12-31T00:00:00Z,2025-09-17T12:00:00Z,2025-12-31T00:00:00Z
932,100932,194,False,hired,414,7,1,1,6,,,"Detroit, MI",2025-08-11T00:00:00Z,,2025-08-24T00:00:00Z,2025-12-02T00:00:00Z,2025-08-10T07:00:00Z,2025-12-13T00:00:00Z
933,100933,279,False,rejected,1298,13,7,7,10,8.0,,"South Bend, IN",2025-02-10T00:00:00Z,2025-02-26T00:00:00Z,,2025-03-26T00:00:00Z,2025-02-09T23:00:00Z,2025-04-04T00:00:00Z
934,100934,131,False,active,192,4,7,7,10,,,"Grand Rapids, MI",2024-12-10T00:00:00Z,,,2024-12-26T00:00:00Z,2024-12-08T17:00:00Z,2025-01-14T00:00:00Z
935,100935,22,False,active,905,15,7,7,10,,,"Grand Rapids, MI",2025-09-07T00:00:00Z,,,2025-10-15T00:00:00Z,2025-09-05T00:00:00Z,2025-11-04T00:00:00Z
936,100936,210,False,rejected,4,30,9,9,10,1.0,,"Chicago, IL",2024-08-28T00:00:00Z,2024-10-21T00:00:00Z,,2024-09-22T00:00:00Z,2024-08-27T13:00:00Z,2024-09-24T00:00:00Z
937,100937,59,False,active,1465,7,7,7,10,,,"Grand Rapids, MI",2024-07-14T00:00:00Z,,,2024-07-27T00:00:00Z,2024-07-13T17:00:00Z,2024-08-21T00:00:00Z
938,100938,26,False,active,65,20,1,1,6,,,"South Bend, IN",2024-08-21T00:00:00Z,,,2024-10-02T00:00:00Z,2024-08-19T14:00:00Z,2024-10-27T00:00:00Z
939,100939,265,False,active,698,9,5,5,2,,,"South Bend, IN",2025-08-22T00:00:00Z,,,2025-09-04T00:00:00Z,2025-08-20T18:00:00Z,2025-09-21T00:00:00Z
940,100940,14,False,active,66,32,5,5,10,,,"Chicago, IL",2024-10-01T00:00:00Z,,,2024-10-12T00:00:00Z,2024-09-29T16:00:00Z,2024-10-20T00:00:00Z
941,100941,23,False,active,381,14,9,9,2,,,"Peoria, IL",2024-04-16T00:00:00Z,,,2024-06-23T00:00:00Z,2024-04-15T23:00:00Z,2024-07-16T00:00:00Z
942,100942,147,False,active,882,15,5,5,2,,,"Detroit, MI",2024-03-25T00:00:00Z,,,2024-03-30T00:00:00Z,2024-03-24T07:00:00Z,2024-03-30T00:00:00Z
943,100943,138,False,rejected,89,12,7,7,10,4.0,,"Detroit, MI",2025-04-21T00:00:00Z,2025-05-16T00:00:00Z,,2025-06-02T00:00:00Z,2025-04-20T08:00:00Z,2025-06-21T00:00:00Z
944,100944,105,False,rejected,667,19,5,5,6,7.0,,"Milwaukee, WI",2024-10-26T00:00:00Z,2024-11-20T00:00:00Z,,2025-02-21T00:00:00Z,2024-10-25T16:00:00Z,2025-03-16T00:00:00Z
945,100945,121,False,active,809,1,7,7,6,,,"Chicago, IL",2024-07-23T00:00:00Z,,,2024-08-14T00:00:00Z,2024-07-22T16:00:00Z,2024-08-18T00:00:00Z
946,100946,169,False,rejected,1348,23,9,9,2,2.0,,"Milwaukee, WI",2025-06-17T00:00:00Z,2025-08-14T00:00:00Z,,2025-06-22T00:00:00Z,2025-06-15T13:00:00Z,2025-07-10T00:00:00Z
947,100947,302,False,rejected,405,17,7,7,2,4.0,,"South Bend, IN",2024-09-10T00:00:00Z,2024-09-13T00:00:00Z,,2024-10-09T00:00:00Z,2024-09-09T00:00:00Z,2024-10-23T00:00:00Z
948,100948,186,False,active,1292,18,7,7,10,,,"South Bend, IN",2024-06-02T00:00:00Z,,,2024-06-19T00:00:00Z,2024-05-31T07:00:00Z,2024-07-18T00:00:00Z
949,100949,273,False,active,770,12,5,5,2,,,"Green Bay, WI",2025-07-14T00:00:00Z,,,2025-10-05T00:00:00Z,2025-07-13T18:00:00Z,2025-10-28T00:00:00Z
950,100950,200,False,active,661,13,7,7,2,,,"Madison, WI",2025-03-06T00:00:00Z,,,2025-06-24T00:00:00Z,2025-03-04T13:00:00Z,2025-07-17T00:00:00Z
951,100951,177,False,rejected,261,28,1,1,2,3.0,,"Rockford, IL",2024-05-18T00:00:00Z,2024-07-17T00:00:00Z,,2024-07-11T00:00:00Z,2024-05-16T06:00:00Z,2024-07-16T00:00:00Z
952,100952,32,False,rejected,909,5,7,7,10,7.0,,"Milwaukee, WI",2025-12-18T00:00:00Z,2025-12-23T00:00:00Z,,2026-03-05T00:00:00Z,2025-12-17T19:00:00Z,2026-04-03T00:00:00Z
953,100953,191,False,hired,1296,3,7,7,10,,,"Rockford, IL",2025-05-09T00:00:00Z,,2025-06-17T00:00:00Z,2025-08-23T00:00:00Z,2025-05-07T10:00:00Z,2025-09-09T00:00:00Z
954,100954,224,False,active,734,23,7,7,2,,,"Milwaukee, WI",2025-05-16T00:00:00Z,,,2025-06-26T00:00:00Z,2025-05-15T13:00:00Z,2025-07-03T00:00:00Z
955,100955,6,False,active,1134,8,1,1,6,,,"Madison, WI",2025-04-20T00:00:00Z,,,2025-04-28T00:00:00Z,2025-04-19T04:00:00Z,2025-05-27T00:00:00Z
956,100956,251,False,active,733,25,7,7,6,,,"Chicago, IL",2024-11-23T00:00:00Z,,,2025-02-27T00:00:00Z,2024-11-21T10:00:00Z,2025-03-06T00:00:00Z
957,100957,169,False,hired,1087,5,9,9,10,,,"Grand Rapids, MI",2024-12-15T00:00:00Z,,2025-02-14T00:00:00Z,2025-02-12T00:00:00Z,2024-12-14T10:00:00Z,2025-02-28T00:00:00Z
958,100958,102,False,active,952,20,7,7,10,,,"Peoria, IL",2025-07-29T00:00:00Z,,,2025-11-16T00:00:00Z,2025-07-28T17:00:00Z,2025-12-14T00:00:00Z
