cust_id,Segment_Name,Risk_Tier,Customer_Health_Score,Total_Spend,Recency_Days,Frequency_Visits,total_sessions,churn_probability,nps_score,tier_status,points_balance,primary_complaint,enrollment_date
L-30903,Tech Frustrated,Watchlist,69.756,1460.5,7,38,20,0.5122,6,Silver,339,Out_of_Stock,11/8/2023
L-30908,Tech Frustrated,Healthy,74.984,984.5,6,28,31,0.2508,7,Silver,1528,,10/20/2023
L-30909,Loyalty Hoarder,Healthy,75.548,1446.0,6,34,13,0.2226,7,Base,2453,,6/23/2023
L-30910,Tech Frustrated,Healthy,77.542,1427.0,2,31,30,0.1229,7,Base,1524,,5/29/2024
L-30913,Tech Frustrated,Watchlist,68.234,665.0,5,22,28,0.5883,7,Silver,496,,7/1/2023
L-30915,Standard Active,Healthy,73.906,1157.0,1,36,35,0.3047,7,Base,940,,2/7/2024
L-30921,Digital Ghost,Watchlist,41.046,987.5,20,28,0,0.4477,7,Base,1934,,9/6/2024
L-30923,Digital Ghost,Watchlist,48.072,818.0,7,24,0,0.0964,7,Silver,552,,7/21/2023
L-30971,Fading Champion,Watchlist,47.936,668.0,42,21,0,0.1032,7,Silver,440,,9/14/2023
L-31053,Loyalty Hoarder,Watchlist,60.2,995.5,3,30,13,0.99,7,Silver,3226,Out_of_Stock,11/5/2024
L-31062,Loyalty Hoarder,Healthy,78.012,840.5,17,28,36,0.0994,7,Silver,2093,,11/2/2024
L-31066,Digital Ghost,Critical,34.304,831.0,7,28,0,0.7848,7,Silver,109,,8/18/2023
L-31096,Tech Frustrated,Healthy,73.528,358.0,18,20,17,0.3236,7,Base,1673,,11/2/2023
L-31102,Price Sensitive,Watchlist,69.756,827.0,8,25,26,0.5122,5,Gold,1061,Price_Perception,7/25/2023
L-31106,Tech Frustrated,Healthy,77.612,1121.0,0,27,18,0.1194,7,Base,1942,,1/1/2023
L-31109,Standard Active,Watchlist,59.09,1589.5,11,35,9,0.8955,7,Silver,1942,,2/3/2023
L-31115,Standard Active,Healthy,79.326,834.5,14,27,14,0.0337,7,Base,1551,,12/15/2023
L-31130,Fading Champion,Watchlist,43.884,370.0,61,20,0,0.3058,7,Silver,1742,,9/25/2024
L-31141,Digital Ghost,Watchlist,46.754,489.0,0,14,0,0.1623,7,Base,1336,,3/18/2023
L-31142,Loyalty Hoarder,Healthy,79.04,536.5,2,28,31,0.048,7,Silver,2591,,5/19/2024
L-31143,Digital Ghost,Watchlist,49.036,1581.5,3,31,0,0.0482,7,Base,338,,2/20/2024
L-31151,Tech Frustrated,Watchlist,67.66,1289.0,15,31,14,0.617,5,Silver,787,Out_of_Stock,1/11/2023
L-31171,Loyalty Hoarder,Watchlist,44.668,1292.5,16,31,0,0.2666,5,Silver,3591,Price_Perception,10/2/2024
L-31207,Standard Active,Watchlist,69.478,532.5,10,25,21,0.5261,3,Base,1555,Out_of_Stock,8/9/2023
L-31217,Tech Frustrated,Healthy,77.508,1114.0,0,24,14,0.1246,7,Silver,1518,,1/23/2024
L-31230,Loyalty Hoarder,Watchlist,62.888,393.5,4,27,5,0.1056,7,Base,2353,,6/5/2024
L-31273,Digital Ghost,Watchlist,43.798,688.5,0,28,0,0.3101,7,Silver,848,,1/12/2023
L-31321,Digital Ghost,Critical,32.788,530.0,6,27,0,0.8606,7,Silver,619,,9/27/2024
L-31339,Digital Ghost,Watchlist,44.286,1002.0,0,33,0,0.2857,7,Base,467,Price_Perception,5/21/2023
L-31358,Tech Frustrated,Healthy,78.704,994.0,3,30,35,0.0648,7,Base,284,,12/17/2023
L-31382,Tech Frustrated,Watchlist,64.75,825.5,20,25,24,0.7625,10,Base,1375,None_Happy,6/6/2023
L-31412,Tech Frustrated,Healthy,73.452,1307.0,21,38,28,0.3274,5,Base,608,Price_Perception,5/22/2023
L-31434,Fading Champion,Healthy,73.016,1259.5,25,25,12,0.3492,7,Base,1145,,5/31/2023
L-31451,Digital Ghost,Critical,38.704,704.5,12,31,0,0.5648,7,Base,282,,8/6/2024
L-31462,Digital Ghost,Critical,30.2,403.0,5,28,0,0.99,5,Base,1445,Price_Perception,8/20/2023
L-31470,Fading Champion,Watchlist,66.70599999999999,1149.0,24,33,35,0.6647000000000001,2,Base,810,App_Technical_Issue,2/24/2024
L-31486,Standard Active,Healthy,73.536,1258.0,8,23,8,0.0232,7,Gold,1151,,3/14/2023
L-31506,Price Sensitive,Healthy,73.384,844.5,0,29,28,0.3308,5,Base,926,Price_Perception,3/9/2023
L-31519,Standard Active,Healthy,76.918,503.0,12,17,22,0.1541,10,Base,984,None_Happy,1/17/2024
L-31527,Tech Frustrated,Healthy,75.43,247.5,7,26,16,0.2285,7,Silver,1840,,10/24/2024
L-31560,Fading Champion,Healthy,78.222,694.0,32,31,12,0.0889,7,Base,1121,,3/20/2023
L-31591,Tech Frustrated,Healthy,77.642,845.5,0,28,29,0.1179,10,Silver,753,None_Happy,10/3/2023
L-31598,Tech Frustrated,Healthy,78.964,866.5,1,34,25,0.0518,7,Silver,185,,9/28/2023
L-31599,Tech Frustrated,Healthy,75.504,262.0,13,28,13,0.2248,7,Base,918,,5/6/2023
L-31625,Tech Frustrated,Watchlist,64.362,991.0,6,31,11,0.7819,3,Silver,424,App_Technical_Issue,11/2/2024
L-31636,Tech Frustrated,Healthy,75.668,988.5,0,28,23,0.2166,7,Silver,534,,1/3/2023
L-31658,Loyalty Hoarder,Watchlist,48.556,817.0,4,23,0,0.0722,7,Gold,2676,,3/4/2023
L-31687,Fading Champion,Healthy,74.622,1281.0,28,27,37,0.2689,7,Base,712,,7/19/2024
L-31743,Tech Frustrated,Watchlist,64.172,200.0,0,15,40,0.7914,7,Base,1168,,3/6/2024
L-31747,Loyalty Hoarder,Healthy,75.98,1268.0,7,25,21,0.201,7,Base,3784,,3/28/2024
L-31769,Tech Frustrated,Healthy,79.098,1584.5,9,31,22,0.0451,7,Base,59,,10/11/2023
L-31827,Digital Ghost,Critical,34.972,574.5,15,33,0,0.7514,7,Silver,1359,,1/19/2024
L-31828,Tech Frustrated,Healthy,76.564,687.5,11,25,20,0.1718,7,Gold,1586,,4/13/2024
L-31862,Loyalty Hoarder,Watchlist,44.292,846.5,0,31,0,0.2854,7,Silver,3315,,8/31/2024
L-31873,Tech Frustrated,Watchlist,68.072,672.5,8,24,37,0.5964,7,Base,1526,,8/19/2023
L-31874,Tech Frustrated,Healthy,74.78999999999999,1292.5,2,32,26,0.2605,7,Silver,182,,3/29/2024
L-31894,Digital Ghost,Critical,36.114,1136.5,7,31,0,0.6943,6,Silver,1627,Price_Perception,4/9/2024
L-31905,Standard Active,Watchlist,62.686,1014.0,0,37,6,0.2657,7,Base,456,,7/20/2024
L-31907,Standard Active,Healthy,70.744,846.0,0,32,8,0.1628,7,Base,1403,,9/2/2024
L-31927,Digital Ghost,Watchlist,43.014,814.0,4,21,0,0.3493,7,Silver,643,,4/12/2023
L-31932,Loyalty Hoarder,Watchlist,45.892,1569.0,3,27,0,0.2054,7,Base,2143,,12/10/2023
L-31967,Digital Ghost,Critical,33.784,233.5,7,22,0,0.8108,7,Silver,1086,,7/4/2023
L-31981,Digital Ghost,Critical,34.424,829.5,5,27,0,0.7788,7,Silver,297,,6/15/2023
L-31994,Fading Champion,Watchlist,66.03999999999999,1145.0,22,32,20,0.698,7,Silver,2615,,7/5/2024
L-32002,Tech Frustrated,Healthy,70.542,1703.5,11,27,15,0.4729,7,Silver,1243,,11/9/2023
L-32006,Standard Active,Healthy,73.252,1273.5,1,29,34,0.3374,7,Base,630,,9/9/2024
L-32080,Standard Active,Watchlist,61.666,1147.0,2,32,5,0.1667,10,Silver,136,None_Happy,3/30/2023
L-32081,Standard Active,Healthy,73.31,1278.0,7,31,14,0.3345,7,Base,1307,,8/20/2024
L-32089,Tech Frustrated,Healthy,79.254,538.0,3,26,16,0.0373,7,Silver,1950,,9/26/2024
L-32093,Tech Frustrated,Watchlist,69.434,1281.0,2,29,37,0.5283,4,Base,56,App_Technical_Issue,7/28/2023
L-32097,Digital Ghost,Watchlist,44.629999999999995,660.5,18,21,0,0.2685,7,Silver,540,,7/3/2024
L-32108,Loyalty Hoarder,Healthy,73.968,396.0,20,29,14,0.3016,7,Base,2516,,6/22/2024
L-32129,Tech Frustrated,Healthy,78.536,726.5,3,37,31,0.0732,7,Silver,1087,,4/20/2024
L-32184,Price Sensitive,Healthy,74.926,1297.5,8,34,27,0.2537,5,Silver,994,Price_Perception,3/23/2023
L-32234,Loyalty Hoarder,Watchlist,62.105999999999995,974.0,2,27,29,0.8947,7,Silver,2571,,11/7/2024
L-32244,Tech Frustrated,Healthy,75.628,538.5,3,25,35,0.2186,7,Base,1555,,1/15/2023
L-32266,Digital Ghost,Watchlist,46.848,1561.5,2,25,0,0.1576,7,Base,225,,11/21/2024
L-32281,Fading Champion,Watchlist,45.484,984.0,22,27,0,0.2258,5,Silver,2563,Price_Perception,7/26/2023
L-32284,Tech Frustrated,Healthy,74.474,830.0,2,27,27,0.2763,7,Base,1238,,5/7/2023
L-32287,Digital Ghost,Watchlist,45.124,979.5,5,30,0,0.2438,7,Base,704,,11/1/2024
L-32303,Loyalty Hoarder,Healthy,77.154,1313.5,0,37,18,0.1423,6,Base,2137,Price_Perception,4/27/2024
L-32312,Fading Champion,Healthy,77.11,229.0,64,21,13,0.1445,7,Base,804,,4/12/2024
L-32321,Tech Frustrated,Healthy,75.568,829.5,1,28,31,0.2216,7,Base,354,,9/15/2024
L-32326,Price Sensitive,Healthy,75.132,832.5,4,26,29,0.2434,6,Base,1847,Price_Perception,10/19/2024
L-32341,Standard Active,Watchlist,61.634,1139.0,0,30,5,0.1683,7,Base,723,,7/26/2023
L-32353,Standard Active,Watchlist,63.256,1268.0,8,25,11,0.8372,7,Base,238,,8/30/2024
L-32370,Fading Champion,Watchlist,46.622,711.0,24,33,0,0.1689,7,Silver,1650,,4/15/2024
L-32382,Loyalty Hoarder,Watchlist,48.208,995.5,13,30,0,0.0896,7,Base,2886,,6/14/2024
L-32385,Tech Frustrated,Healthy,74.002,522.5,1,23,19,0.2999,7,Gold,210,,12/17/2023
L-32388,Tech Frustrated,Watchlist,66.44200000000001,1130.0,4,29,35,0.6779,7,Silver,1101,,2/23/2024
L-32398,Standard Active,Healthy,73.094,981.5,12,29,22,0.3453,7,Gold,1101,,9/1/2024
L-32429,Standard Active,Healthy,79.676,540.0,2,26,21,0.0162,7,Silver,1130,,5/8/2023
L-32460,Digital Ghost,Watchlist,45.668,694.5,4,30,0,0.2166,7,Gold,55,,5/14/2023
L-32473,Price Sensitive,Watchlist,62.56,1261.0,6,24,16,0.872,6,Silver,1143,Price_Perception,10/11/2023
L-32492,Tech Frustrated,Healthy,70.516,1288.0,0,32,33,0.4742,7,Gold,2608,,1/19/2023
L-32495,Digital Ghost,Critical,39.84,535.0,6,25,0,0.508,7,Gold,1918,,2/28/2024
L-32502,Price Sensitive,Watchlist,69.436,1284.5,10,30,12,0.5282,7,Silver,176,Price_Perception,11/15/2024
L-32504,Tech Frustrated,Watchlist,64.652,1425.5,6,28,21,0.7674,8,Base,936,Staff_Helpfulness,9/2/2023
L-32529,Tech Frustrated,Healthy,74.784,1454.5,13,38,26,0.2608,7,Silver,1656,,9/5/2024
L-32530,Standard Active,Healthy,73.22,1423.5,0,27,18,0.339,7,Base,804,,6/2/2024
L-32536,Tech Frustrated,Healthy,71.056,1304.0,0,38,9,0.2972,7,Silver,191,,5/31/2024
L-32538,Tech Frustrated,Healthy,79.132,1601.5,3,36,35,0.0434,7,Base,821,,10/4/2024
L-32578,Standard Active,Healthy,75.222,1256.0,4,22,12,0.2389,8,Silver,253,Out_of_Stock,2/29/2024
L-32589,Tech Frustrated,Watchlist,60.2,977.5,2,29,21,0.99,3,Silver,480,App_Technical_Issue,10/26/2023
L-32604,Digital Ghost,Watchlist,46.852,1265.5,2,26,0,0.1574,10,Base,540,None_Happy,8/21/2023
L-32648,Tech Frustrated,Healthy,73.76,1289.0,4,33,52,0.312,7,Silver,1274,,7/10/2024
L-32657,Tech Frustrated,Healthy,77.402,550.0,5,27,15,0.1299,7,Base,1111,,10/31/2024
L-32666,Loyalty Hoarder,Watchlist,63.87,1143.0,4,33,36,0.8065,7,Silver,3864,,1/27/2024
L-32677,Tech Frustrated,Healthy,76.124,863.0,0,35,17,0.1938,7,Base,1711,,3/28/2023
L-32689,Fading Champion,Watchlist,64.55,982.5,48,28,36,0.7725,7,Base,1793,,10/4/2023
L-32703,Fading Champion,Watchlist,69.042,981.0,26,28,32,0.5479,7,Base,2145,,1/3/2024
L-32813,Tech Frustrated,Watchlist,60.302,689.5,11,26,16,0.9849,2,Silver,1932,App_Technical_Issue,4/6/2023
L-32818,Tech Frustrated,Watchlist,60.302,819.5,15,24,14,0.9849,7,Silver,459,,2/21/2023
L-32892,Digital Ghost,Watchlist,46.914,975.0,6,24,0,0.1543,7,Silver,667,,3/5/2023
L-32908,Standard Active,Healthy,74.474,432.5,3,37,12,0.2763,7,Silver,1028,,8/24/2024
L-32924,Standard Active,Healthy,76.306,984.0,0,30,32,0.1847,7,Silver,511,,2/26/2024
L-32945,Fading Champion,Watchlist,69.25999999999999,957.0,53,22,20,0.537,7,Base,907,,1/13/2024
L-32976,Standard Active,Watchlist,69.568,670.5,0,26,7,0.0716,7,Base,1676,,12/15/2023
L-32978,Digital Ghost,Watchlist,45.828,852.0,10,31,0,0.2086,7,Silver,2337,,2/9/2024
L-32979,Loyalty Hoarder,Watchlist,45.636,2025.0,8,31,0,0.2182,7,Silver,2500,,5/17/2024
L-33053,Standard Active,Healthy,72.07,1166.0,20,36,14,0.3965,7,Base,139,,12/10/2023
L-33067,Tech Frustrated,Healthy,74.342,839.0,2,29,21,0.2829,7,Silver,1658,,11/4/2024
L-33098,Tech Frustrated,Healthy,78.728,847.0,19,31,30,0.0636,7,Silver,218,,4/29/2024
L-33101,Digital Ghost,Critical,34.81,520.5,5,22,0,0.7595000000000001,1,Base,829,App_Technical_Issue,7/21/2023
L-33105,Tech Frustrated,Healthy,79.706,1131.0,6,27,28,0.0147,7,Silver,2160,,11/20/2023
L-33127,Tech Frustrated,Healthy,77.35,380.5,4,23,12,0.1325,7,Base,519,,6/3/2023
L-33137,Loyalty Hoarder,Healthy,77.794,684.0,5,28,35,0.1103,3,Silver,3551,Staff_Helpfulness,1/17/2024
L-33142,Loyalty Hoarder,Healthy,73.758,516.5,5,21,17,0.3121,7,Silver,2405,,11/13/2024
L-33255,Tech Frustrated,Healthy,74.31,1280.0,4,29,15,0.2845,7,Silver,393,,7/3/2023
L-33264,Standard Active,Healthy,73.39,1263.5,0,26,18,0.3305,7,Silver,219,,5/18/2024
L-33313,Tech Frustrated,Healthy,71.856,1268.5,2,28,25,0.4072,6,Silver,2277,Price_Perception,3/21/2024
L-33317,Tech Frustrated,Healthy,73.05,825.0,7,26,27,0.3475,7,Silver,399,,7/11/2023
L-33344,Digital Ghost,Critical,19.546,92.0,0,24,0,0.1727,7,Base,641,Price_Perception,1/25/2023
L-33385,Price Sensitive,Watchlist,59.528,843.0,14,30,9,0.8735999999999999,7,Silver,100,Price_Perception,3/27/2023
L-33405,Tech Frustrated,Watchlist,61.508,985.5,9,30,31,0.9246,7,Silver,549,,2/1/2023
L-33442,Digital Ghost,Watchlist,43.992,677.0,0,25,0,0.3004,7,Silver,848,Out_of_Stock,11/13/2024
L-33446,Standard Active,Healthy,75.044,514.5,3,22,13,0.2478,7,Base,1211,,8/29/2024
L-33449,Tech Frustrated,Healthy,75.032,544.0,11,26,20,0.2484,7,Base,488,,4/28/2024
L-33461,Tech Frustrated,Watchlist,60.744,838.5,5,28,23,0.9628,7,Silver,584,,8/8/2024
L-33466,Fading Champion,Healthy,76.814,352.0,48,17,14,0.1593,7,Base,364,,7/22/2024
L-33506,Fading Champion,Watchlist,47.758,414.5,24,32,0,0.1121,7,Silver,1624,,1/15/2023
L-33535,Standard Active,Healthy,72.494,1435.0,10,32,26,0.3753,7,Silver,1736,,3/19/2023
L-33540,Tech Frustrated,Healthy,73.034,532.5,8,25,42,0.3483,7,Silver,1380,,10/19/2023
L-33553,Tech Frustrated,Healthy,77.874,528.5,1,24,11,0.1063,7,Silver,591,,3/20/2023
L-33599,Loyalty Hoarder,Healthy,78.128,1004.5,16,34,31,0.0936,9,Gold,2271,None_Happy,6/12/2023
L-33609,Digital Ghost,Critical,38.946,715.5,16,34,0,0.5527,7,Base,756,,1/8/2024
L-33642,Digital Ghost,Watchlist,46.502,370.0,10,21,0,0.1749,9,Silver,1107,None_Happy,10/14/2024
L-33648,Standard Active,Healthy,79.198,1321.0,1,37,21,0.0401,7,Silver,962,,6/20/2024
L-33657,Tech Frustrated,Healthy,76.79,976.0,4,26,23,0.1605,7,Silver,245,,4/28/2024
L-33686,Tech Frustrated,Watchlist,67.028,566.5,0,31,7,0.1986,10,Base,398,None_Happy,5/8/2023
L-33729,Price Sensitive,Healthy,76.684,678.0,7,25,22,0.1658,7,Base,663,Price_Perception,6/4/2024
L-33756,Digital Ghost,Watchlist,44.068,1286.5,5,32,0,0.2966,7,Silver,760,,10/21/2023
L-33760,Loyalty Hoarder,Healthy,72.522,547.5,12,29,48,0.3739,10,Gold,2192,None_Happy,7/30/2023
L-33762,Tech Frustrated,Watchlist,63.244,375.0,3,21,29,0.8378,7,Silver,505,,3/31/2023
L-33789,Digital Ghost,Watchlist,48.328,1266.0,1,26,0,0.0836,7,Silver,1962,,10/24/2023
L-33817,Tech Frustrated,Watchlist,65.274,970.5,1,23,13,0.7363,7,Base,872,,4/22/2023
L-33820,Loyalty Hoarder,Healthy,72.272,813.0,1,22,20,0.3864,7,Base,2215,,11/13/2023
L-33839,Loyalty Hoarder,Healthy,74.216,851.0,5,33,9,0.1392,10,Silver,2316,None_Happy,4/2/2023
L-33840,Tech Frustrated,Watchlist,40.782,995.5,5,34,1,0.6109,3,Silver,892,App_Technical_Issue,8/21/2023
L-33848,Tech Frustrated,Healthy,78.838,1438.5,0,31,26,0.0581,7,Silver,416,,5/15/2023
L-33850,Standard Active,Watchlist,69.518,534.5,18,24,9,0.3741,7,Base,1772,,6/21/2024
L-33853,Loyalty Hoarder,Healthy,71.542,1121.0,3,27,29,0.4229,8,Base,2604,Out_of_Stock,6/10/2023
L-33856,Tech Frustrated,Healthy,77.276,1140.0,0,29,18,0.1362,5,Base,1605,Price_Perception,1/19/2024
L-33910,Digital Ghost,Critical,39.014,663.5,1,22,0,0.5493,7,Base,709,,7/9/2023
L-33913,Tech Frustrated,Watchlist,63.233999999999995,829.5,1,25,24,0.8383,7,Silver,1662,,11/28/2024
L-33928,Fading Champion,Healthy,72.342,982.5,30,28,16,0.3829,5,Base,3099,Price_Perception,7/21/2023
L-33948,Standard Active,Watchlist,48.19,843.5,4,29,4,0.6905,7,Silver,1753,,6/6/2024
L-33954,Standard Active,Healthy,71.708,849.0,20,34,10,0.4146,7,Base,2698,,7/14/2024
L-33959,Tech Frustrated,Healthy,74.662,695.5,19,31,29,0.2669,7,Silver,978,,2/11/2024
L-33976,Standard Active,Healthy,76.822,979.0,16,25,12,0.1589,7,Silver,1361,,2/17/2023
L-33995,Digital Ghost,Watchlist,43.816,522.5,14,21,0,0.3092,7,Base,791,,8/20/2024
L-33999,Standard Active,Healthy,71.256,1160.5,11,35,24,0.4372,7,Base,978,,5/16/2024
L-34024,Loyalty Hoarder,Watchlist,68.80199999999999,1448.5,12,36,36,0.5599,3,Silver,2337,App_Technical_Issue,5/13/2024
L-34061,Tech Frustrated,Watchlist,65.068,963.5,3,24,25,0.7466,0,Base,1074,App_Technical_Issue,9/15/2024
L-34068,Loyalty Hoarder,Healthy,79.482,703.5,7,32,32,0.0259,7,Silver,3108,,9/10/2024
L-34103,Standard Active,Healthy,76.852,688.5,21,26,23,0.1574,7,Gold,471,,7/7/2023
L-34108,Digital Ghost,Watchlist,43.422,525.5,0,24,0,0.3289,7,Silver,136,,1/3/2024
L-34120,Standard Active,Watchlist,43.924,75.0,4,19,14,0.2413,7,Gold,1859,,5/6/2023
L-34170,Loyalty Hoarder,Healthy,77.31,680.0,6,25,12,0.1345,7,Base,3968,,9/28/2024
L-34171,Tech Frustrated,Watchlist,61.248,493.0,4,14,26,0.9376,7,Silver,629,,11/18/2024
L-34180,Loyalty Hoarder,Watchlist,47.12,385.0,6,22,0,0.144,10,Silver,3412,None_Happy,2/12/2023
L-34203,Tech Frustrated,Healthy,77.47,952.0,1,22,32,0.1265,7,Silver,511,,5/24/2024
L-34215,Loyalty Hoarder,Healthy,71.714,829.5,0,28,26,0.4143,5,Silver,2629,Price_Perception,8/31/2023
L-34225,Tech Frustrated,Watchlist,67.412,841.5,21,29,30,0.6294,7,Base,845,,2/15/2023
L-34228,Digital Ghost,Watchlist,45.4,1144.0,10,31,0,0.23,7,Base,611,,11/11/2024
L-34260,Digital Ghost,Watchlist,48.038,1009.0,1,33,0,0.0981,7,Silver,896,,4/22/2024
L-34264,Standard Active,Watchlist,69.14,967.5,12,26,30,0.543,7,Silver,1508,,4/16/2023
L-34275,Tech Frustrated,Watchlist,63.048,826.5,11,23,18,0.8476,7,Base,864,Price_Perception,10/21/2023
L-34343,Standard Active,Healthy,75.394,988.5,19,30,19,0.2303,7,Base,1534,,2/21/2024
L-34372,Tech Frustrated,Watchlist,67.17,1464.0,6,40,37,0.6415,4,Base,1055,App_Technical_Issue,1/19/2024
L-34402,Fading Champion,Watchlist,47.752,862.5,29,32,0,0.1124,7,Gold,805,,6/8/2023
L-34434,Digital Ghost,Watchlist,45.138,1033.5,1,39,0,0.2431,7,Base,859,,7/27/2024
L-34467,Loyalty Hoarder,Healthy,76.946,1439.5,1,32,26,0.1527,7,Silver,3086,,3/22/2024
L-34490,Tech Frustrated,Healthy,78.03,530.0,0,26,31,0.0985,7,Base,764,,3/29/2024
L-34515,Tech Frustrated,Healthy,79.136,549.0,3,30,31,0.0432,7,Base,2181,,10/7/2024
L-34538,Tech Frustrated,Healthy,75.37,996.5,2,29,12,0.2315,7,Silver,1539,,10/25/2024
L-34539,Loyalty Hoarder,Healthy,75.074,519.0,4,21,27,0.2463,8,Base,2053,Out_of_Stock,9/18/2023
L-34541,Loyalty Hoarder,Watchlist,49.308,1419.5,10,29,0,0.0346,7,Silver,2182,,4/11/2024
L-34552,Fading Champion,Healthy,75.594,977.5,42,27,24,0.2203,7,Silver,1077,Out_of_Stock,6/1/2024
L-34563,Digital Ghost,Watchlist,46.452,1113.5,6,23,0,0.1774,7,Base,1065,,12/19/2023
L-34571,Tech Frustrated,Healthy,74.902,1301.0,3,34,60,0.2549,7,Silver,537,,2/4/2024
L-34589,Tech Frustrated,Watchlist,64.362,660.5,12,19,12,0.7819,2,Silver,462,App_Technical_Issue,7/8/2023
L-34599,Loyalty Hoarder,Watchlist,42.332,845.5,11,29,0,0.3834,7,Silver,2385,,10/3/2023
L-34621,Loyalty Hoarder,Healthy,75.524,1589.0,0,36,15,0.2238,7,Silver,3786,,8/22/2024
L-34622,Loyalty Hoarder,Healthy,73.16,810.5,0,23,22,0.342,7,Base,3781,,10/11/2023
L-34626,Standard Active,Watchlist,64.168,976.0,6,29,13,0.7916,7,Silver,1789,,9/14/2024
L-34635,Standard Active,Healthy,78.33,847.0,0,29,15,0.0835,7,Silver,3544,,8/19/2024
L-34640,Digital Ghost,Watchlist,43.694,548.5,0,25,0,0.3153,7,Silver,1427,,7/7/2023
L-34677,Digital Ghost,Watchlist,49.56,963.5,5,23,0,0.022,7,Base,1271,,3/5/2024
L-34686,Digital Ghost,Critical,34.508,674.5,4,24,0,0.7746,7,Base,897,,2/21/2024
L-34693,Loyalty Hoarder,Healthy,76.258,1150.0,7,32,15,0.1871,7,Base,2339,,2/16/2024
L-34723,Loyalty Hoarder,Healthy,77.182,1172.0,2,38,53,0.1409,7,Silver,3609,,10/20/2023
L-34725,Loyalty Hoarder,Healthy,72.704,892.5,4,43,22,0.3648,7,Base,2552,,9/27/2023
L-34729,Digital Ghost,Critical,32.304,1117.5,11,26,0,0.8848,6,Base,618,Price_Perception,11/20/2023
L-34754,Loyalty Hoarder,Watchlist,60.846,817.5,15,23,19,0.9577,7,Silver,2111,,1/30/2024
L-34759,Digital Ghost,Watchlist,47.066,1130.5,8,28,0,0.1467,7,Silver,574,,1/16/2024
L-34767,Digital Ghost,Watchlist,42.168,419.5,0,33,0,0.3916,7,Silver,804,Price_Perception,1/27/2024
L-34843,Tech Frustrated,Watchlist,68.764,538.5,15,28,29,0.5618,2,Base,962,App_Technical_Issue,7/13/2023
L-34897,Tech Frustrated,Watchlist,60.2,661.5,18,21,36,0.99,7,Base,1773,Price_Perception,8/31/2024
L-34934,Price Sensitive,Healthy,72.524,1134.0,7,28,15,0.3738,6,Base,1678,Price_Perception,5/20/2024
L-34964,Tech Frustrated,Watchlist,68.118,677.5,2,26,9,0.4441,7,Gold,1925,,10/12/2023
L-35034,Standard Active,Healthy,74.504,1289.0,14,31,16,0.2748,7,Silver,1005,,8/15/2023
L-35047,Tech Frustrated,Watchlist,60.672,1114.0,5,23,20,0.9664,7,Base,1836,,1/10/2024
L-35072,Standard Active,Healthy,76.866,998.5,4,32,27,0.1567,7,Base,1118,,9/6/2024
L-35074,Tech Frustrated,Healthy,74.114,518.0,5,22,35,0.2943,7,Base,500,,3/2/2023
L-35083,Digital Ghost,Watchlist,46.362,820.5,15,23,0,0.1819,7,Silver,20,Price_Perception,12/10/2023
L-35090,Standard Active,Healthy,76.036,1271.0,3,26,11,0.1982,7,Base,506,,6/8/2023
L-35095,Tech Frustrated,Watchlist,63.766,1455.0,0,36,32,0.8117,7,Silver,339,,5/2/2023
L-35113,Tech Frustrated,Healthy,77.55799999999999,807.0,14,21,22,0.1221,7,Silver,232,,4/17/2024
L-35121,Digital Ghost,Watchlist,41.368,1270.0,7,27,0,0.4316,6,Base,1047,Price_Perception,2/24/2023
L-35188,Standard Active,Watchlist,65.026,860.5,16,32,34,0.7487,7,Silver,1822,,4/26/2023
L-35225,Digital Ghost,Watchlist,44.782,968.5,4,25,0,0.2609,7,Base,1800,,3/2/2023
L-35249,Tech Frustrated,Healthy,73.556,1615.5,0,40,25,0.3222,7,Base,2276,,9/7/2023
L-35251,Tech Frustrated,Healthy,73.716,1140.5,5,33,13,0.3142,7,Silver,391,,11/19/2023
L-35256,Standard Active,Watchlist,65.902,868.0,2,35,43,0.7049000000000001,4,Base,851,Out_of_Stock,1/20/2024
L-35257,Digital Ghost,Watchlist,41.39,292.0,11,38,0,0.4305,7,Silver,1142,Price_Perception,4/13/2024
L-35291,Loyalty Hoarder,Healthy,73.734,726.0,3,38,18,0.3133,7,Base,2095,,3/24/2023
L-35316,Loyalty Hoarder,Watchlist,69.856,664.0,3,21,34,0.5072,7,Silver,4061,,4/25/2023
L-35320,Standard Active,Watchlist,61.324,517.0,5,22,6,0.3338,7,Silver,876,,4/1/2023
L-35328,Tech Frustrated,Healthy,78.342,999.5,1,32,39,0.0829,7,Base,82,,6/5/2024
L-35334,Loyalty Hoarder,Healthy,73.18,1448.5,10,37,9,0.191,7,Silver,3192,,4/26/2023
L-35338,Digital Ghost,Watchlist,45.074,979.0,17,27,0,0.2463,10,Silver,1486,None_Happy,5/1/2024
L-35346,Loyalty Hoarder,Healthy,75.856,688.0,20,25,40,0.2072,7,Silver,2226,,3/5/2023
L-35348,Tech Frustrated,Watchlist,68.832,685.0,4,28,38,0.5584,7,Base,487,,2/24/2024
L-35362,Tech Frustrated,Healthy,76.014,525.5,0,22,32,0.1993,7,Silver,2321,,4/18/2024
L-35389,Digital Ghost,Watchlist,45.148,977.5,10,26,0,0.2426,7,Silver,833,,11/11/2024
L-35399,Tech Frustrated,Healthy,79.086,813.5,3,23,18,0.0457,7,Silver,1518,,10/2/2023
